condition,reward,response_index,old_top10_count,new_top10_count,label_overlap_count,label_overlap_fraction_of_old,label_overlap
slightly_prompting,15,14,10,10,0,0.0,
slightly_prompting,15,15,10,10,0,0.0,
slightly_prompting,15,16,10,10,0,0.0,
slightly_prompting,15,17,10,10,0,0.0,
slightly_prompting,15,18,10,10,0,0.0,
slightly_prompting,15,19,10,10,0,0.0,
slightly_prompting,15,20,10,10,0,0.0,
slightly_prompting,15,21,10,10,0,0.0,
slightly_prompting,15,22,10,10,0,0.0,
slightly_prompting,15,23,10,10,0,0.0,
slightly_prompting,15,24,10,10,0,0.0,
slightly_prompting,15,25,10,10,0,0.0,
slightly_prompting,15,26,10,10,0,0.0,
slightly_prompting,15,27,10,10,0,0.0,
slightly_prompting,15,28,10,10,0,0.0,
slightly_prompting,15,29,10,10,0,0.0,
slightly_prompting,15,30,10,10,0,0.0,
slightly_prompting,15,31,10,10,0,0.0,
slightly_prompting,15,32,10,10,0,0.0,
slightly_prompting,15,33,10,10,0,0.0,
slightly_prompting,15,34,10,10,0,0.0,
slightly_prompting,15,35,10,10,0,0.0,
slightly_prompting,15,36,10,10,0,0.0,
slightly_prompting,15,37,10,10,0,0.0,
slightly_prompting,15,38,10,10,0,0.0,
slightly_prompting,15,39,10,10,0,0.0,
slightly_prompting,15,40,10,10,0,0.0,
slightly_prompting,20,1,10,10,0,0.0,
slightly_prompting,20,2,10,10,0,0.0,
slightly_prompting,20,3,10,10,0,0.0,
slightly_prompting,20,4,10,10,0,0.0,
slightly_prompting,20,5,10,10,0,0.0,
slightly_prompting,20,6,10,10,0,0.0,
slightly_prompting,20,7,10,10,0,0.0,
slightly_prompting,20,8,10,10,0,0.0,
slightly_prompting,20,9,10,10,0,0.0,
slightly_prompting,20,10,10,10,0,0.0,
slightly_prompting,20,11,10,10,0,0.0,
slightly_prompting,20,12,10,10,0,0.0,
slightly_prompting,20,13,10,10,0,0.0,
slightly_prompting,20,14,10,10,0,0.0,
slightly_prompting,20,15,10,10,0,0.0,
slightly_prompting,20,16,10,10,0,0.0,
slightly_prompting,20,17,10,10,0,0.0,
slightly_prompting,20,18,10,10,0,0.0,
slightly_prompting,20,19,10,10,0,0.0,
slightly_prompting,20,20,10,10,0,0.0,
slightly_prompting,20,21,10,10,0,0.0,
slightly_prompting,20,22,10,10,0,0.0,
slightly_prompting,20,23,10,10,0,0.0,
slightly_prompting,20,24,10,10,0,0.0,
slightly_prompting,20,25,10,10,0,0.0,
slightly_prompting,20,26,10,10,0,0.0,
slightly_prompting,20,27,10,10,0,0.0,
slightly_prompting,20,28,10,10,0,0.0,
slightly_prompting,20,29,10,10,0,0.0,
slightly_prompting,20,30,10,10,0,0.0,
slightly_prompting,20,31,10,10,0,0.0,
slightly_prompting,20,32,10,10,0,0.0,
slightly_prompting,20,33,10,10,0,0.0,
slightly_prompting,20,34,10,10,0,0.0,
slightly_prompting,20,35,10,10,0,0.0,
slightly_prompting,20,36,10,10,0,0.0,
slightly_prompting,20,37,10,10,0,0.0,
slightly_prompting,20,38,10,10,0,0.0,
slightly_prompting,20,39,10,10,0,0.0,
slightly_prompting,20,40,10,10,0,0.0,
slightly_prompting,25,1,10,10,0,0.0,
slightly_prompting,25,2,10,10,0,0.0,
slightly_prompting,25,3,10,10,0,0.0,
slightly_prompting,25,4,10,10,0,0.0,
slightly_prompting,25,5,10,10,0,0.0,
slightly_prompting,25,6,10,10,0,0.0,
slightly_prompting,25,7,10,10,0,0.0,
slightly_prompting,25,8,10,10,0,0.0,
slightly_prompting,25,9,10,10,0,0.0,
slightly_prompting,25,10,10,10,0,0.0,
slightly_prompting,25,11,10,10,0,0.0,
slightly_prompting,25,12,10,10,0,0.0,
slightly_prompting,25,13,10,10,0,0.0,
slightly_prompting,25,14,10,10,0,0.0,
slightly_prompting,25,15,10,10,0,0.0,
slightly_prompting,25,16,10,10,0,0.0,
slightly_prompting,25,17,10,10,0,0.0,
slightly_prompting,25,18,10,10,0,0.0,
slightly_prompting,25,19,10,10,0,0.0,
slightly_prompting,25,20,10,10,0,0.0,
slightly_prompting,25,21,10,10,0,0.0,
slightly_prompting,25,22,10,10,0,0.0,
slightly_prompting,25,23,10,10,0,0.0,
slightly_prompting,25,24,10,10,0,0.0,
slightly_prompting,25,25,10,10,0,0.0,
slightly_prompting,25,26,10,10,0,0.0,
slightly_prompting,25,27,10,10,0,0.0,
slightly_prompting,25,28,10,10,0,0.0,
slightly_prompting,25,29,10,10,0,0.0,
slightly_prompting,25,30,10,10,0,0.0,
slightly_prompting,25,31,10,10,0,0.0,
slightly_prompting,25,32,10,10,0,0.0,
slightly_prompting,25,33,10,10,0,0.0,
slightly_prompting,25,34,10,10,0,0.0,
slightly_prompting,25,35,10,10,0,0.0,
slightly_prompting,25,36,10,10,0,0.0,
slightly_prompting,25,37,10,10,0,0.0,
slightly_prompting,25,38,10,10,0,0.0,
slightly_prompting,25,39,10,10,0,0.0,
slightly_prompting,25,40,10,10,0,0.0,
slightly_prompting,30,1,10,10,0,0.0,
slightly_prompting,30,2,10,10,0,0.0,
slightly_prompting,30,3,10,10,0,0.0,
slightly_prompting,30,4,10,10,0,0.0,
slightly_prompting,30,5,10,10,0,0.0,
slightly_prompting,30,6,10,10,0,0.0,
slightly_prompting,30,7,10,10,0,0.0,
slightly_prompting,30,8,10,10,0,0.0,
slightly_prompting,30,9,10,10,0,0.0,
slightly_prompting,30,10,10,10,0,0.0,
slightly_prompting,30,11,10,10,0,0.0,
slightly_prompting,30,12,10,10,0,0.0,
slightly_prompting,30,13,10,10,0,0.0,
slightly_prompting,30,14,10,10,0,0.0,
slightly_prompting,30,15,10,10,0,0.0,
slightly_prompting,30,16,10,10,0,0.0,
slightly_prompting,30,17,10,10,0,0.0,
slightly_prompting,30,18,10,10,0,0.0,
slightly_prompting,30,19,10,10,0,0.0,
slightly_prompting,30,20,10,10,0,0.0,
slightly_prompting,30,21,10,10,0,0.0,
slightly_prompting,30,22,10,10,0,0.0,
slightly_prompting,30,23,10,10,0,0.0,
slightly_prompting,30,24,10,10,0,0.0,
slightly_prompting,30,25,10,10,0,0.0,
slightly_prompting,30,26,10,10,0,0.0,
slightly_prompting,30,27,10,10,0,0.0,
slightly_prompting,30,28,10,10,0,0.0,
slightly_prompting,30,29,10,10,0,0.0,
slightly_prompting,30,30,10,10,0,0.0,
slightly_prompting,30,31,10,10,0,0.0,
slightly_prompting,30,32,10,10,0,0.0,
slightly_prompting,30,33,10,10,0,0.0,
slightly_prompting,30,34,10,10,0,0.0,
slightly_prompting,30,35,10,10,0,0.0,
slightly_prompting,30,36,10,10,0,0.0,
slightly_prompting,30,37,10,10,0,0.0,
slightly_prompting,30,38,10,10,0,0.0,
slightly_prompting,30,39,10,10,0,0.0,
slightly_prompting,30,40,10,10,0,0.0,
slightly_prompting,35,1,10,10,0,0.0,
slightly_prompting,35,2,10,10,0,0.0,
slightly_prompting,35,3,10,10,0,0.0,
slightly_prompting,35,4,10,10,0,0.0,
slightly_prompting,35,5,10,10,0,0.0,
slightly_prompting,35,6,10,10,0,0.0,
slightly_prompting,35,7,10,10,0,0.0,
slightly_prompting,35,8,10,10,0,0.0,
slightly_prompting,35,9,10,10,0,0.0,
slightly_prompting,35,10,10,10,0,0.0,
slightly_prompting,35,11,10,10,0,0.0,
slightly_prompting,35,12,10,10,0,0.0,
slightly_prompting,35,13,10,10,0,0.0,
slightly_prompting,35,14,10,10,0,0.0,
slightly_prompting,35,15,10,10,0,0.0,
slightly_prompting,35,16,10,10,0,0.0,
slightly_prompting,35,17,10,10,0,0.0,
slightly_prompting,35,18,10,10,0,0.0,
slightly_prompting,35,19,10,10,0,0.0,
slightly_prompting,35,20,10,10,0,0.0,
slightly_prompting,35,21,10,10,0,0.0,
slightly_prompting,35,22,10,10,0,0.0,
slightly_prompting,35,23,10,10,0,0.0,
slightly_prompting,35,24,10,10,0,0.0,
slightly_prompting,35,25,10,10,0,0.0,
slightly_prompting,35,26,10,10,0,0.0,
slightly_prompting,35,27,10,10,0,0.0,
slightly_prompting,35,28,10,10,0,0.0,
slightly_prompting,35,29,10,10,0,0.0,
slightly_prompting,35,30,10,10,0,0.0,
slightly_prompting,35,31,10,10,0,0.0,
slightly_prompting,35,32,10,10,0,0.0,
slightly_prompting,35,33,10,10,0,0.0,
slightly_prompting,35,34,10,10,0,0.0,
slightly_prompting,35,35,10,10,0,0.0,
slightly_prompting,35,36,10,10,0,0.0,
slightly_prompting,35,37,10,10,0,0.0,
slightly_prompting,35,38,10,10,0,0.0,
slightly_prompting,35,39,10,10,0,0.0,
slightly_prompting,35,40,10,10,0,0.0,
slightly_prompting,40,1,10,10,0,0.0,
slightly_prompting,40,2,10,10,0,0.0,
slightly_prompting,40,3,10,10,0,0.0,
slightly_prompting,40,4,10,10,0,0.0,
slightly_prompting,40,5,10,10,0,0.0,
slightly_prompting,40,6,10,10,0,0.0,
slightly_prompting,40,7,10,10,0,0.0,
slightly_prompting,40,8,10,10,0,0.0,
slightly_prompting,40,9,10,10,0,0.0,
slightly_prompting,40,10,10,10,0,0.0,
slightly_prompting,40,11,10,10,0,0.0,
slightly_prompting,40,12,10,10,0,0.0,
slightly_prompting,40,13,10,10,0,0.0,
slightly_prompting,40,14,10,10,0,0.0,
slightly_prompting,40,15,10,10,0,0.0,
slightly_prompting,40,16,10,10,0,0.0,
slightly_prompting,40,17,10,10,0,0.0,
slightly_prompting,40,18,10,10,0,0.0,
slightly_prompting,40,19,10,10,0,0.0,
slightly_prompting,40,20,10,10,0,0.0,
slightly_prompting,40,21,10,10,0,0.0,
slightly_prompting,40,22,10,10,0,0.0,
slightly_prompting,40,23,10,10,0,0.0,
slightly_prompting,40,24,10,10,0,0.0,
slightly_prompting,40,25,10,10,0,0.0,
slightly_prompting,40,26,10,10,0,0.0,
slightly_prompting,40,27,10,10,0,0.0,
slightly_prompting,40,28,10,10,0,0.0,
slightly_prompting,40,29,10,10,0,0.0,
slightly_prompting,40,30,10,10,0,0.0,
slightly_prompting,40,31,10,10,0,0.0,
slightly_prompting,40,32,10,10,0,0.0,
slightly_prompting,40,33,10,10,0,0.0,
slightly_prompting,40,34,10,10,0,0.0,
slightly_prompting,40,35,10,10,0,0.0,
slightly_prompting,40,36,10,10,0,0.0,
slightly_prompting,40,37,10,10,0,0.0,
slightly_prompting,40,38,10,10,0,0.0,
slightly_prompting,40,39,10,10,0,0.0,
slightly_prompting,40,40,10,10,0,0.0,
slightly_prompting,45,1,10,10,0,0.0,
slightly_prompting,45,2,10,10,0,0.0,
slightly_prompting,45,3,10,10,0,0.0,
slightly_prompting,45,4,10,10,0,0.0,
slightly_prompting,45,5,10,10,0,0.0,
slightly_prompting,45,6,10,10,0,0.0,
slightly_prompting,45,7,10,10,0,0.0,
slightly_prompting,45,8,10,10,0,0.0,
slightly_prompting,45,9,10,10,0,0.0,
slightly_prompting,45,10,10,10,0,0.0,
slightly_prompting,45,11,10,10,0,0.0,
slightly_prompting,45,12,10,10,0,0.0,
slightly_prompting,45,13,10,10,0,0.0,
slightly_prompting,45,14,10,10,0,0.0,
slightly_prompting,45,15,10,10,0,0.0,
slightly_prompting,45,16,10,10,0,0.0,
slightly_prompting,45,17,10,10,0,0.0,
slightly_prompting,45,18,10,10,0,0.0,
slightly_prompting,45,19,10,10,0,0.0,
slightly_prompting,45,20,10,10,0,0.0,
slightly_prompting,45,21,10,10,0,0.0,
slightly_prompting,45,22,10,10,0,0.0,
slightly_prompting,45,23,10,10,0,0.0,
slightly_prompting,45,24,10,10,0,0.0,
slightly_prompting,45,25,10,10,0,0.0,
slightly_prompting,45,26,10,10,0,0.0,
slightly_prompting,45,27,10,10,0,0.0,
slightly_prompting,45,28,10,10,0,0.0,
slightly_prompting,45,29,10,10,0,0.0,
slightly_prompting,45,30,10,10,0,0.0,
slightly_prompting,45,31,10,10,0,0.0,
slightly_prompting,45,32,10,10,0,0.0,
slightly_prompting,45,33,10,10,0,0.0,
slightly_prompting,45,34,10,10,0,0.0,
slightly_prompting,45,35,10,10,0,0.0,
slightly_prompting,45,36,10,10,0,0.0,
slightly_prompting,45,37,10,10,0,0.0,
slightly_prompting,45,38,10,10,0,0.0,
slightly_prompting,45,39,10,10,0,0.0,
slightly_prompting,45,40,10,10,0,0.0,
slightly_prompting,50,1,10,10,0,0.0,
slightly_prompting,50,2,10,10,0,0.0,
slightly_prompting,50,3,10,10,0,0.0,
slightly_prompting,50,4,10,10,0,0.0,
slightly_prompting,50,5,10,10,0,0.0,
slightly_prompting,50,6,10,10,0,0.0,
slightly_prompting,50,7,10,10,0,0.0,
slightly_prompting,50,8,10,10,0,0.0,
slightly_prompting,50,9,10,10,0,0.0,
slightly_prompting,50,10,10,10,0,0.0,
slightly_prompting,50,11,10,10,0,0.0,
slightly_prompting,50,12,10,10,0,0.0,
slightly_prompting,50,13,10,10,0,0.0,
slightly_prompting,50,14,10,10,0,0.0,
slightly_prompting,50,15,10,10,0,0.0,
slightly_prompting,50,16,10,10,0,0.0,
slightly_prompting,50,17,10,10,0,0.0,
slightly_prompting,50,18,10,10,0,0.0,
slightly_prompting,50,19,10,10,0,0.0,
slightly_prompting,50,20,10,10,0,0.0,
slightly_prompting,50,21,10,10,0,0.0,
slightly_prompting,50,22,10,10,0,0.0,
slightly_prompting,50,23,10,10,0,0.0,
slightly_prompting,50,24,10,10,0,0.0,
slightly_prompting,50,25,10,10,0,0.0,
slightly_prompting,50,26,10,10,0,0.0,
slightly_prompting,50,27,10,10,0,0.0,
slightly_prompting,50,28,10,10,0,0.0,
slightly_prompting,50,29,10,10,0,0.0,
slightly_prompting,50,30,10,10,0,0.0,
slightly_prompting,50,31,10,10,0,0.0,
slightly_prompting,50,32,10,10,0,0.0,
slightly_prompting,50,33,10,10,0,0.0,
slightly_prompting,50,34,10,10,0,0.0,
slightly_prompting,50,35,10,10,0,0.0,
slightly_prompting,50,36,10,10,0,0.0,
slightly_prompting,50,37,10,10,0,0.0,
slightly_prompting,50,38,10,10,0,0.0,
slightly_prompting,50,39,10,10,0,0.0,
slightly_prompting,50,40,10,10,0,0.0,
slightly_prompting,55,1,10,10,0,0.0,
slightly_prompting,55,2,10,10,0,0.0,
slightly_prompting,55,3,10,10,0,0.0,
slightly_prompting,55,4,10,10,0,0.0,
slightly_prompting,55,5,10,10,0,0.0,
slightly_prompting,55,6,10,10,0,0.0,
slightly_prompting,55,7,10,10,0,0.0,
slightly_prompting,55,8,10,10,0,0.0,
slightly_prompting,55,9,10,10,0,0.0,
slightly_prompting,55,10,10,10,0,0.0,
slightly_prompting,55,11,10,10,0,0.0,
slightly_prompting,55,12,10,10,0,0.0,
slightly_prompting,55,13,10,10,0,0.0,
slightly_prompting,55,14,10,10,0,0.0,
slightly_prompting,55,15,10,10,0,0.0,
slightly_prompting,55,16,10,10,0,0.0,
slightly_prompting,55,17,10,10,0,0.0,
slightly_prompting,55,18,10,10,0,0.0,
slightly_prompting,55,19,10,10,0,0.0,
slightly_prompting,55,20,10,10,0,0.0,
slightly_prompting,55,21,10,10,0,0.0,
slightly_prompting,55,22,10,10,0,0.0,
slightly_prompting,55,23,10,10,0,0.0,
slightly_prompting,55,24,10,10,0,0.0,
slightly_prompting,55,25,10,10,0,0.0,
slightly_prompting,55,26,10,10,0,0.0,
slightly_prompting,55,27,10,10,0,0.0,
slightly_prompting,55,28,10,10,0,0.0,
slightly_prompting,55,29,10,10,0,0.0,
slightly_prompting,55,30,10,10,0,0.0,
slightly_prompting,55,31,10,10,0,0.0,
slightly_prompting,55,32,10,10,0,0.0,
slightly_prompting,55,33,10,10,0,0.0,
slightly_prompting,55,34,10,10,0,0.0,
slightly_prompting,55,35,10,10,0,0.0,
slightly_prompting,55,36,10,10,0,0.0,
slightly_prompting,55,37,10,10,0,0.0,
slightly_prompting,55,38,10,10,0,0.0,
slightly_prompting,55,39,10,10,0,0.0,
slightly_prompting,55,40,10,10,0,0.0,
slightly_prompting,60,1,10,10,0,0.0,
slightly_prompting,60,2,10,10,0,0.0,
slightly_prompting,60,3,10,10,0,0.0,
slightly_prompting,60,4,10,10,0,0.0,
slightly_prompting,60,5,10,10,0,0.0,
slightly_prompting,60,6,10,10,0,0.0,
slightly_prompting,60,7,10,10,0,0.0,
slightly_prompting,60,8,10,10,0,0.0,
slightly_prompting,60,9,10,10,0,0.0,
slightly_prompting,60,10,10,10,0,0.0,
slightly_prompting,60,11,10,10,0,0.0,
slightly_prompting,60,12,10,10,0,0.0,
slightly_prompting,60,13,10,10,0,0.0,
slightly_prompting,60,14,10,10,0,0.0,
slightly_prompting,60,15,10,10,0,0.0,
slightly_prompting,60,16,10,10,0,0.0,
slightly_prompting,60,17,10,10,0,0.0,
slightly_prompting,60,18,10,10,0,0.0,
slightly_prompting,60,19,10,10,0,0.0,
slightly_prompting,60,20,10,10,0,0.0,
slightly_prompting,60,21,10,10,0,0.0,
slightly_prompting,60,22,10,10,0,0.0,
slightly_prompting,60,23,10,10,0,0.0,
slightly_prompting,60,24,10,10,0,0.0,
slightly_prompting,60,25,10,10,0,0.0,
slightly_prompting,60,26,10,10,0,0.0,
slightly_prompting,60,27,10,10,0,0.0,
slightly_prompting,60,28,10,10,0,0.0,
slightly_prompting,60,29,10,10,0,0.0,
slightly_prompting,60,30,10,10,0,0.0,
slightly_prompting,60,31,10,10,0,0.0,
slightly_prompting,60,32,10,10,0,0.0,
slightly_prompting,60,33,10,10,0,0.0,
slightly_prompting,60,34,10,10,0,0.0,
slightly_prompting,60,35,10,10,0,0.0,
slightly_prompting,60,36,10,10,0,0.0,
slightly_prompting,60,37,10,10,0,0.0,
slightly_prompting,60,38,10,10,0,0.0,
slightly_prompting,60,39,10,10,0,0.0,
slightly_prompting,60,40,10,10,0,0.0,
slightly_prompting,65,1,10,10,0,0.0,
slightly_prompting,65,2,10,10,0,0.0,
slightly_prompting,65,3,10,10,0,0.0,
slightly_prompting,65,4,10,10,0,0.0,
slightly_prompting,65,5,10,10,0,0.0,
slightly_prompting,65,6,10,10,0,0.0,
slightly_prompting,65,7,10,10,0,0.0,
slightly_prompting,65,8,10,10,0,0.0,
slightly_prompting,65,9,10,10,0,0.0,
slightly_prompting,65,10,10,10,0,0.0,
slightly_prompting,65,11,10,10,0,0.0,
slightly_prompting,65,12,10,10,0,0.0,
slightly_prompting,65,13,10,10,0,0.0,
slightly_prompting,65,14,10,10,0,0.0,
slightly_prompting,65,15,10,10,0,0.0,
slightly_prompting,65,16,10,10,0,0.0,
slightly_prompting,65,17,10,10,0,0.0,
slightly_prompting,65,18,10,10,0,0.0,
slightly_prompting,65,19,10,10,0,0.0,
slightly_prompting,65,20,10,10,0,0.0,
slightly_prompting,65,21,10,10,0,0.0,
slightly_prompting,65,22,10,10,0,0.0,
slightly_prompting,65,23,10,10,0,0.0,
slightly_prompting,65,24,10,10,0,0.0,
slightly_prompting,65,25,10,10,0,0.0,
slightly_prompting,65,26,10,10,0,0.0,
slightly_prompting,65,27,10,10,0,0.0,
slightly_prompting,65,28,10,10,0,0.0,
slightly_prompting,65,29,10,10,0,0.0,
slightly_prompting,65,30,10,10,0,0.0,
slightly_prompting,65,31,10,10,0,0.0,
slightly_prompting,65,32,10,10,0,0.0,
slightly_prompting,65,33,10,10,0,0.0,
slightly_prompting,65,34,10,10,0,0.0,
slightly_prompting,65,35,10,10,0,0.0,
slightly_prompting,65,36,10,10,0,0.0,
slightly_prompting,65,37,10,10,0,0.0,
slightly_prompting,65,38,10,10,0,0.0,
slightly_prompting,65,39,10,10,0,0.0,
slightly_prompting,65,40,10,10,0,0.0,
slightly_prompting,70,1,10,10,0,0.0,
slightly_prompting,70,2,10,10,0,0.0,
slightly_prompting,70,3,10,10,0,0.0,
slightly_prompting,70,4,10,10,0,0.0,
slightly_prompting,70,5,10,10,0,0.0,
slightly_prompting,70,6,10,10,0,0.0,
slightly_prompting,70,7,10,10,0,0.0,
slightly_prompting,70,8,10,10,0,0.0,
slightly_prompting,70,9,10,10,0,0.0,
slightly_prompting,70,10,10,10,0,0.0,
slightly_prompting,70,11,10,10,0,0.0,
slightly_prompting,70,12,10,10,0,0.0,
slightly_prompting,70,13,10,10,0,0.0,
slightly_prompting,70,14,10,10,0,0.0,
slightly_prompting,70,15,10,10,0,0.0,
slightly_prompting,70,16,10,10,0,0.0,
slightly_prompting,70,17,10,10,0,0.0,
slightly_prompting,70,18,10,10,0,0.0,
slightly_prompting,70,19,10,10,0,0.0,
slightly_prompting,70,20,10,10,0,0.0,
slightly_prompting,70,21,10,10,0,0.0,
slightly_prompting,70,22,10,10,0,0.0,
slightly_prompting,70,23,10,10,0,0.0,
slightly_prompting,70,24,10,10,0,0.0,
slightly_prompting,70,25,10,10,0,0.0,
slightly_prompting,70,26,10,10,0,0.0,
slightly_prompting,70,27,10,10,0,0.0,
slightly_prompting,70,28,10,10,0,0.0,
slightly_prompting,70,29,10,10,0,0.0,
slightly_prompting,70,30,10,10,0,0.0,
slightly_prompting,70,31,10,10,0,0.0,
slightly_prompting,70,32,10,10,0,0.0,
slightly_prompting,70,33,10,10,0,0.0,
slightly_prompting,70,34,10,10,0,0.0,
slightly_prompting,70,35,10,10,0,0.0,
slightly_prompting,70,36,10,10,0,0.0,
slightly_prompting,70,37,10,10,0,0.0,
slightly_prompting,70,38,10,10,0,0.0,
slightly_prompting,70,39,10,10,0,0.0,
slightly_prompting,70,40,10,10,0,0.0,
slightly_prompting,75,1,10,10,0,0.0,
slightly_prompting,75,2,10,10,0,0.0,
slightly_prompting,75,3,10,10,0,0.0,
slightly_prompting,75,4,10,10,0,0.0,
slightly_prompting,75,5,10,10,0,0.0,
slightly_prompting,75,6,10,10,0,0.0,
slightly_prompting,75,7,10,10,0,0.0,
slightly_prompting,75,8,10,10,0,0.0,
slightly_prompting,75,9,10,10,0,0.0,
slightly_prompting,75,10,10,10,0,0.0,
slightly_prompting,75,11,10,10,0,0.0,
slightly_prompting,75,12,10,10,0,0.0,
slightly_prompting,75,13,10,10,0,0.0,
slightly_prompting,75,14,10,10,0,0.0,
slightly_prompting,75,15,10,10,0,0.0,
slightly_prompting,75,16,10,10,0,0.0,
slightly_prompting,75,17,10,10,0,0.0,
slightly_prompting,75,18,10,10,0,0.0,
slightly_prompting,75,19,10,10,0,0.0,
slightly_prompting,75,20,10,10,0,0.0,
slightly_prompting,75,21,10,10,0,0.0,
slightly_prompting,75,22,10,10,0,0.0,
slightly_prompting,75,23,10,10,0,0.0,
slightly_prompting,75,24,10,10,0,0.0,
slightly_prompting,75,25,10,10,0,0.0,
slightly_prompting,75,26,10,10,0,0.0,
slightly_prompting,75,27,10,10,0,0.0,
slightly_prompting,75,28,10,10,0,0.0,
slightly_prompting,75,29,10,10,0,0.0,
slightly_prompting,75,30,10,10,0,0.0,
slightly_prompting,75,31,10,10,0,0.0,
slightly_prompting,75,32,10,10,0,0.0,
slightly_prompting,75,33,10,10,0,0.0,
slightly_prompting,75,34,10,10,0,0.0,
slightly_prompting,75,35,10,10,0,0.0,
slightly_prompting,75,36,10,10,0,0.0,
slightly_prompting,75,37,10,10,0,0.0,
slightly_prompting,75,38,10,10,0,0.0,
slightly_prompting,75,39,10,10,0,0.0,
slightly_prompting,75,40,10,10,0,0.0,
slightly_prompting,80,1,10,10,0,0.0,
slightly_prompting,80,2,10,10,0,0.0,
slightly_prompting,80,3,10,10,0,0.0,
slightly_prompting,80,4,10,10,0,0.0,
slightly_prompting,80,5,10,10,0,0.0,
slightly_prompting,80,6,10,10,0,0.0,
slightly_prompting,80,7,10,10,0,0.0,
slightly_prompting,80,8,10,10,0,0.0,
slightly_prompting,80,9,10,10,0,0.0,
slightly_prompting,80,10,10,10,0,0.0,
slightly_prompting,80,11,10,10,0,0.0,
slightly_prompting,80,12,10,10,0,0.0,
slightly_prompting,80,13,10,10,0,0.0,
slightly_prompting,80,14,10,10,0,0.0,
slightly_prompting,80,15,10,10,0,0.0,
slightly_prompting,80,16,10,10,0,0.0,
slightly_prompting,80,17,10,10,0,0.0,
slightly_prompting,80,18,10,10,0,0.0,
slightly_prompting,80,19,10,10,0,0.0,
slightly_prompting,80,20,10,10,0,0.0,
slightly_prompting,80,21,10,10,0,0.0,
slightly_prompting,80,22,10,10,0,0.0,
slightly_prompting,80,23,10,10,0,0.0,
slightly_prompting,80,24,10,10,0,0.0,
slightly_prompting,80,25,10,10,0,0.0,
slightly_prompting,80,26,10,10,0,0.0,
slightly_prompting,80,27,10,10,0,0.0,
slightly_prompting,80,28,10,10,0,0.0,
slightly_prompting,80,29,10,10,0,0.0,
slightly_prompting,80,30,10,10,0,0.0,
slightly_prompting,80,31,10,10,0,0.0,
slightly_prompting,80,32,10,10,0,0.0,
slightly_prompting,80,33,10,10,0,0.0,
slightly_prompting,80,34,10,10,0,0.0,
slightly_prompting,80,35,10,10,0,0.0,
slightly_prompting,80,36,10,10,0,0.0,
slightly_prompting,80,37,10,10,0,0.0,
slightly_prompting,80,38,10,10,0,0.0,
slightly_prompting,80,39,10,10,0,0.0,
slightly_prompting,80,40,10,10,0,0.0,
slightly_prompting,85,1,10,10,0,0.0,
slightly_prompting,85,2,10,10,0,0.0,
slightly_prompting,85,3,10,10,0,0.0,
slightly_prompting,85,4,10,10,0,0.0,
slightly_prompting,85,5,10,10,0,0.0,
slightly_prompting,85,6,10,10,0,0.0,
slightly_prompting,85,7,10,10,0,0.0,
slightly_prompting,85,8,10,10,0,0.0,
slightly_prompting,85,9,10,10,0,0.0,
slightly_prompting,85,10,10,10,0,0.0,
slightly_prompting,85,11,10,10,0,0.0,
slightly_prompting,85,12,10,10,0,0.0,
slightly_prompting,85,13,10,10,0,0.0,
slightly_prompting,85,14,10,10,0,0.0,
slightly_prompting,85,15,10,10,0,0.0,
slightly_prompting,85,16,10,10,0,0.0,
slightly_prompting,85,17,10,10,0,0.0,
slightly_prompting,85,18,10,10,0,0.0,
slightly_prompting,85,19,10,10,0,0.0,
slightly_prompting,85,20,10,10,0,0.0,
slightly_prompting,85,21,10,10,0,0.0,
slightly_prompting,85,22,10,10,0,0.0,
slightly_prompting,85,23,10,10,0,0.0,
slightly_prompting,85,24,10,10,0,0.0,
slightly_prompting,85,25,10,10,0,0.0,
slightly_prompting,85,26,10,10,0,0.0,
slightly_prompting,85,27,10,10,0,0.0,
slightly_prompting,85,28,10,10,0,0.0,
slightly_prompting,85,29,10,10,0,0.0,
slightly_prompting,85,30,10,10,0,0.0,
slightly_prompting,85,31,10,10,0,0.0,
slightly_prompting,85,32,10,10,0,0.0,
slightly_prompting,85,33,10,10,0,0.0,
slightly_prompting,85,34,10,10,0,0.0,
slightly_prompting,85,35,10,10,0,0.0,
slightly_prompting,85,36,10,10,0,0.0,
slightly_prompting,85,37,10,10,0,0.0,
slightly_prompting,85,38,10,10,0,0.0,
slightly_prompting,85,39,10,10,0,0.0,
slightly_prompting,85,40,10,10,0,0.0,
slightly_prompting,90,1,10,10,0,0.0,
slightly_prompting,90,2,10,10,0,0.0,
slightly_prompting,90,3,10,10,0,0.0,
slightly_prompting,90,4,10,10,0,0.0,
slightly_prompting,90,5,10,10,0,0.0,
slightly_prompting,90,6,10,10,0,0.0,
slightly_prompting,90,7,10,10,0,0.0,
slightly_prompting,90,8,10,10,0,0.0,
slightly_prompting,90,9,10,10,0,0.0,
slightly_prompting,90,10,10,10,0,0.0,
slightly_prompting,90,11,10,10,0,0.0,
slightly_prompting,90,12,10,10,0,0.0,
slightly_prompting,90,13,10,10,0,0.0,
slightly_prompting,90,14,10,10,0,0.0,
slightly_prompting,90,15,10,10,0,0.0,
slightly_prompting,90,16,10,10,0,0.0,
slightly_prompting,90,17,10,10,0,0.0,
slightly_prompting,90,18,10,10,0,0.0,
slightly_prompting,90,19,10,10,0,0.0,
