record_type,mapping_status,old_goodfire_label,feature_index,evidence_method,source_root,source_file,paper_label_count_in_file,paper_labels_sample
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251018_205613/safe_risky_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,prose_label_index_pattern,edsl,edsl/neurips_paper_points.txt,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,ipynb_source_ast_dict,edsl,edsl/safe_risky_choice.ipynb,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/edsl_games/safe_risky_choice/results/safe_risky_intervention_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,ipynb_source_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.ipynb,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,python_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/safe_risky_choice.py,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,python_ast_dict,edsl_goodfire,edsl_goodfire/edsl_games/safe_risky_choice/steering/safe_risky_choice.py,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_lite_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251008_225522/safe_risky_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,release_repo,release_repo/data/raw/games/safe_risky/results_20251018_205613/safe_risky_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,ipynb_output_literal,edsl,edsl/Goodfire_cooperate_variant.ipynb,,
exact_mapping_evidence,exact_feature_index_match,Professional innovation and creative problem-solving,4992,csv_model_controller,edsl,edsl/creativity_experiment/creativity_gpt5_open_sae_share_20260523/source_responses/high_steering.csv,,
