task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
improve_the_stapler_with_many_specific_enhancements,baseline,5605,24.125,4.178441695177764,40,40,spunbond nonwoven
improve_the_stapler_with_many_specific_enhancements,baseline,56668,23.675,4.4293763669392545,40,40,"popular activity, improve student"
improve_the_stapler_with_many_specific_enhancements,baseline,130,23.55,3.5913089535710965,40,40,ordering or recommending actions
improve_the_stapler_with_many_specific_enhancements,baseline,63396,23.5,2.8460498941515455,40,40,"discovers she, system that"
improve_the_stapler_with_many_specific_enhancements,baseline,20607,23.375,3.6652933034069792,40,40,74cm max height
improve_the_stapler_with_many_specific_enhancements,baseline,11543,23.05,3.4853263835686947,40,40,fine adjustment controls
improve_the_stapler_with_many_specific_enhancements,baseline,44856,22.7,4.445222154178572,40,40,preceding a verb or description
improve_the_stapler_with_many_specific_enhancements,baseline,43856,22.3,4.7391982444291125,40,40,making specific predictions
improve_the_stapler_with_many_specific_enhancements,baseline,27955,22.25,1.2599603168354063,40,40,developing a platform or system
improve_the_stapler_with_many_specific_enhancements,baseline,33163,22.25,5.872605895171236,40,40,not edible
improve_the_stapler_with_many_specific_enhancements,baseline,49421,21.925,2.849451701643657,40,40,list separators and conjunctions
improve_the_stapler_with_many_specific_enhancements,baseline,29047,21.825,3.7475825541274017,40,40,harvest this year
improve_the_stapler_with_many_specific_enhancements,baseline,52582,21.825,1.7448137436414406,40,40,durable materials
improve_the_stapler_with_many_specific_enhancements,baseline,16948,21.65,2.632014437650384,40,40,concept followed by application
improve_the_stapler_with_many_specific_enhancements,baseline,5572,21.5,5.0,40,40,can provide permission
improve_the_stapler_with_many_specific_enhancements,baseline,62906,21.5,4.7906158268013925,40,40,creates GUI
improve_the_stapler_with_many_specific_enhancements,baseline,52906,20.975,3.094248697179966,40,40,razors
improve_the_stapler_with_many_specific_enhancements,baseline,752,20.95,1.9098429254784375,40,40,"systems, tools, bots, programs, statements, devices"
improve_the_stapler_with_many_specific_enhancements,baseline,27874,20.775,3.438658895557989,40,40,linking contrasting states
improve_the_stapler_with_many_specific_enhancements,baseline,34658,20.75,2.6339134382131846,40,40,requests and announcements
improve_the_stapler_with_many_specific_enhancements,baseline,5284,20.675,4.82901387448824,40,40,tool parts
improve_the_stapler_with_many_specific_enhancements,baseline,21938,20.575,3.192863135181334,40,40,readability and correctness
improve_the_stapler_with_many_specific_enhancements,baseline,48658,20.525,5.80080813335522,40,40,USB and video grabbers
improve_the_stapler_with_many_specific_enhancements,baseline,17704,20.475,2.8194636014674805,40,40,specific lists or enumerations
improve_the_stapler_with_many_specific_enhancements,baseline,34834,20.425,4.2183379428395735,40,40,for purpose or target
improve_the_stapler_with_many_specific_enhancements,baseline,52181,20.425,2.0843164347094607,40,40,specific design objectives
improve_the_stapler_with_many_specific_enhancements,baseline,2093,20.3,3.6687872655688256,40,40,GPS signals
improve_the_stapler_with_many_specific_enhancements,baseline,53087,20.25,2.614861372998572,40,40,made of materials
improve_the_stapler_with_many_specific_enhancements,baseline,7938,20.0,4.306971093471607,40,40,"create, equality, remind, look"
improve_the_stapler_with_many_specific_enhancements,baseline,27045,19.875,2.368411915187052,40,40,"steps, concepts, ways"
improve_the_stapler_with_many_specific_enhancements,baseline,25460,19.825,2.458531065494191,40,40,finish inside
improve_the_stapler_with_many_specific_enhancements,baseline,53451,19.575,2.5776685201941745,40,40,determiner followed by noun/adjective
improve_the_stapler_with_many_specific_enhancements,baseline,45077,19.55,3.3162478797580777,40,40,"create, edit, share, manage, documentation, purpose"
improve_the_stapler_with_many_specific_enhancements,baseline,26671,19.525,2.6171310628243414,40,40,names of media and companies
improve_the_stapler_with_many_specific_enhancements,baseline,20455,19.375,2.6896793489187516,40,40,conditional or alternative phrasing
improve_the_stapler_with_many_specific_enhancements,baseline,40184,19.375,3.0958641766072397,40,40,firearms and ammunition
improve_the_stapler_with_many_specific_enhancements,baseline,17375,19.325,3.1967757193772623,40,40,convenience
improve_the_stapler_with_many_specific_enhancements,baseline,56517,19.3,1.4525839046333997,40,40,digital transformation and inventors
improve_the_stapler_with_many_specific_enhancements,baseline,7883,19.2,3.6138621999185307,40,40,"packaging, spoons, materials, design"
improve_the_stapler_with_many_specific_enhancements,baseline,62494,19.175,3.448822262744192,40,40,Smooth Writing Performance
improve_the_stapler_with_many_specific_enhancements,baseline,25495,19.15,4.639773701378122,40,40,crucial component
improve_the_stapler_with_many_specific_enhancements,baseline,53871,18.95,1.8020821290940263,40,40,"introductions, definitions, and summaries"
improve_the_stapler_with_many_specific_enhancements,baseline,10707,18.825,2.9145111082306836,40,40,measurable properties
improve_the_stapler_with_many_specific_enhancements,baseline,62427,18.775,2.06745616640354,40,40,numbers and codes
improve_the_stapler_with_many_specific_enhancements,baseline,28591,18.55,2.0487801248547854,40,40,examples followed by explanations
improve_the_stapler_with_many_specific_enhancements,baseline,33191,18.175,2.155081204966538,40,40,proper caution / make sure
improve_the_stapler_with_many_specific_enhancements,baseline,41859,18.125,1.3264143394882224,40,40,"extra, greater, faster, more"
improve_the_stapler_with_many_specific_enhancements,baseline,24326,18.075,2.7330157335807663,40,40,"efficient, fast, or easy methods"
improve_the_stapler_with_many_specific_enhancements,baseline,64815,18.05,2.5782746168707438,40,40,"environment can, structures of, dream may, publicly disclosed, downtown has"
improve_the_stapler_with_many_specific_enhancements,baseline,63253,18.025,3.636533376720206,40,40,product attributes and evaluations
improve_the_stapler_with_many_specific_enhancements,baseline,9103,18.025,2.4237109976232816,40,40,of limited
improve_the_stapler_with_many_specific_enhancements,baseline,12910,17.95,2.9064583258667223,40,40,can improve or enhance
improve_the_stapler_with_many_specific_enhancements,baseline,47831,17.85,3.094753625088745,40,40,very and its follow-ups
improve_the_stapler_with_many_specific_enhancements,baseline,61060,17.825,2.8274325809822676,40,40,receptor and academy
improve_the_stapler_with_many_specific_enhancements,baseline,27358,17.75,2.7271780286589284,40,40,creating intuitive user experience
improve_the_stapler_with_many_specific_enhancements,baseline,28717,17.725,2.529698598647666,40,40,free or without
improve_the_stapler_with_many_specific_enhancements,baseline,21288,17.7,3.7696153649941575,40,40,"figure, B, fit"
improve_the_stapler_with_many_specific_enhancements,baseline,30462,17.7,1.2884098726725222,40,40,"politics, furniture, disability, summer"
improve_the_stapler_with_many_specific_enhancements,baseline,63458,17.575,5.8986756988327524,40,40,"durability, lasting, withstand"
improve_the_stapler_with_many_specific_enhancements,baseline,43178,17.525,1.9491985532520935,40,40,ad campaign marketing
improve_the_stapler_with_many_specific_enhancements,baseline,58000,17.5,3.3466401061363005,40,40,grip and traction
improve_the_stapler_with_many_specific_enhancements,baseline,19021,17.225,2.962157153157132,40,40,Conscious Leadership
improve_the_stapler_with_many_specific_enhancements,baseline,39968,17.225,2.9282033740845117,40,40,"Delivery, coin, Poland, drugs"
improve_the_stapler_with_many_specific_enhancements,baseline,48239,17.225,2.6503537499737586,40,40,"JavaScript, VB.NET, HTML, CSS"
improve_the_stapler_with_many_specific_enhancements,baseline,38002,17.075,3.3345726862673195,40,40,beeping not starting
improve_the_stapler_with_many_specific_enhancements,baseline,28714,16.975,1.369078157009281,40,40,lists of software or technologies
improve_the_stapler_with_many_specific_enhancements,baseline,52415,16.875,1.122218784373162,40,40,structured data separators
improve_the_stapler_with_many_specific_enhancements,baseline,16447,16.8,2.051828452868314,40,40,describing or defining concepts
improve_the_stapler_with_many_specific_enhancements,baseline,44848,16.75,3.031088913245535,40,40,"done through, such as, emphasizes, including"
improve_the_stapler_with_many_specific_enhancements,baseline,39351,16.725,3.584602488421827,40,40,use for presentation advice
improve_the_stapler_with_many_specific_enhancements,baseline,32804,16.7,4.050925820105822,40,40,"stable diffusion, language model, running"
improve_the_stapler_with_many_specific_enhancements,baseline,61591,16.65,1.6515144564913806,40,40,rust-resistant primer
improve_the_stapler_with_many_specific_enhancements,baseline,54216,16.45,3.4055102407715685,40,40,built-in
improve_the_stapler_with_many_specific_enhancements,baseline,50846,16.45,1.548386256720214,40,40,"amenities, features, components"
improve_the_stapler_with_many_specific_enhancements,baseline,52535,16.1,2.773084924772399,40,40,improvements and features
improve_the_stapler_with_many_specific_enhancements,baseline,11424,16.025,2.5834811785650875,40,40,"packet sent, compression of, sensor behavior"
improve_the_stapler_with_many_specific_enhancements,baseline,64645,15.95,2.7834331319433563,40,40,a followed by swimming
improve_the_stapler_with_many_specific_enhancements,baseline,42707,15.9,3.5552777669262334,40,40,article followed by concept
improve_the_stapler_with_many_specific_enhancements,baseline,5941,15.875,0.9536115561380385,40,40,structural delimiters often preceding content
improve_the_stapler_with_many_specific_enhancements,baseline,40171,15.85,3.1428490259635486,40,40,"towering buildings, my trusty, some pain"
improve_the_stapler_with_many_specific_enhancements,baseline,57392,15.85,3.9909272105614733,40,40,"will fit, that have, that allows"
improve_the_stapler_with_many_specific_enhancements,baseline,10811,15.8,2.4515301344262506,40,40,shall be able to detect/verify
improve_the_stapler_with_many_specific_enhancements,baseline,154,15.8,1.3999999999999926,40,40,skills and traits
improve_the_stapler_with_many_specific_enhancements,baseline,64913,15.8,2.238302928559937,40,40,design and considerations
improve_the_stapler_with_many_specific_enhancements,baseline,44412,15.725,4.764386109458387,40,40,potential growth self constructor memory
improve_the_stapler_with_many_specific_enhancements,baseline,27131,15.675,2.969743254895948,40,40,"HTTP, Czech, perfectionism"
improve_the_stapler_with_many_specific_enhancements,baseline,48693,15.6,4.592385001282014,40,40,reliable software and systems
improve_the_stapler_with_many_specific_enhancements,baseline,45839,15.6,1.1789826122551659,40,40,"json, react, code syntax"
improve_the_stapler_with_many_specific_enhancements,baseline,4978,15.575,3.3755555098383474,40,40,loose or damaged parts
improve_the_stapler_with_many_specific_enhancements,baseline,2885,15.525,2.966374049239234,40,40,numbers representing
improve_the_stapler_with_many_specific_enhancements,baseline,54683,15.5,2.0856653614614196,40,40,punctuation or preposition follows
improve_the_stapler_with_many_specific_enhancements,baseline,49528,15.45,2.974474743547174,40,40,"material, process, industry"
improve_the_stapler_with_many_specific_enhancements,baseline,13904,15.375,1.784481717474289,40,40,stock name or technical term followed by descriptor
improve_the_stapler_with_many_specific_enhancements,baseline,22366,15.25,1.355544171172598,40,40,involve fewer
improve_the_stapler_with_many_specific_enhancements,baseline,1922,15.225,2.241511766643216,40,40,installations like device or other
improve_the_stapler_with_many_specific_enhancements,baseline,14112,15.2,2.5903667693977255,40,40,"green alternatives, advanced technologies"
improve_the_stapler_with_many_specific_enhancements,baseline,20266,15.2,2.685144316419512,40,40,user and object design
improve_the_stapler_with_many_specific_enhancements,baseline,16987,15.175,2.0601880982085086,40,40,their role
improve_the_stapler_with_many_specific_enhancements,baseline,63278,15.05,2.0609463845524885,40,40,hope and colors
improve_the_stapler_with_many_specific_enhancements,baseline,59598,14.975,2.018508112443446,40,40,airport runways
improve_the_stapler_with_many_specific_enhancements,baseline,42228,14.95,1.8567444627627194,40,40,and context prediction
improve_the_stapler_with_many_specific_enhancements,baseline,50650,14.9,2.8354893757515636,40,40,process :
improve_the_stapler_with_many_specific_enhancements,baseline,56198,14.85,3.1902194281898555,40,40,carefully remove or knife off
improve_the_stapler_with_many_specific_enhancements,baseline,7314,14.825,2.518804279812152,40,40,players for Brazil in midfield
improve_the_stapler_with_many_specific_enhancements,baseline,42982,14.8,1.8867962264113138,40,40,famous or popular things
improve_the_stapler_with_many_specific_enhancements,baseline,47654,14.775,2.196445992962268,40,40,may make appealing
improve_the_stapler_with_many_specific_enhancements,baseline,26236,14.675,5.819740114472464,40,40,"survival knives, lamps, carry"
improve_the_stapler_with_many_specific_enhancements,baseline,60029,14.675,1.70861786248417,40,40,"hunt, invasion, abuse, hunger, mountain, store"
improve_the_stapler_with_many_specific_enhancements,baseline,23142,14.675,2.090305001668408,40,40,"financial, service, sales, marketing, statistical, economic, culinary"
improve_the_stapler_with_many_specific_enhancements,baseline,8030,14.675,2.5237620727794376,40,40,event details
improve_the_stapler_with_many_specific_enhancements,baseline,64503,14.6,2.6248809496813403,40,40,quality illustration
improve_the_stapler_with_many_specific_enhancements,baseline,10129,14.5,1.1832159566199256,40,40,list items in quotes or brackets
improve_the_stapler_with_many_specific_enhancements,baseline,16511,14.45,1.5803480629279205,40,40,words ending in um ate ic
improve_the_stapler_with_many_specific_enhancements,baseline,24973,14.425,1.8287632432876557,40,40,"influence, supportive, disposition"
improve_the_stapler_with_many_specific_enhancements,baseline,30581,14.425,1.5311351997782512,40,40,features and capabilities
improve_the_stapler_with_many_specific_enhancements,baseline,9829,14.4,4.079215610874226,40,40,your study or possible explanations
improve_the_stapler_with_many_specific_enhancements,baseline,59731,14.375,2.117634293262177,40,40,verbs followed by quantifiers or specifics
improve_the_stapler_with_many_specific_enhancements,baseline,23532,14.375,2.4257730726512747,40,40,ways or tips to improve
improve_the_stapler_with_many_specific_enhancements,baseline,15738,14.35,0.9096702699330207,40,40,list items: descriptive phrases
improve_the_stapler_with_many_specific_enhancements,baseline,38197,14.325,1.7086178624841866,40,40,regarding your question
improve_the_stapler_with_many_specific_enhancements,baseline,26005,14.275,1.1829518164320947,40,40,educational/professional topics
improve_the_stapler_with_many_specific_enhancements,baseline,64554,14.275,2.588315089010605,40,40,"gloves, special, decided"
improve_the_stapler_with_many_specific_enhancements,baseline,40547,14.225,1.795654476785556,40,40,describing characteristics or attributes
improve_the_stapler_with_many_specific_enhancements,high_steering,40325,100.65,11.729343545143497,40,40,pens
improve_the_stapler_with_many_specific_enhancements,high_steering,27847,93.675,10.799045096674067,40,40,mechanics and springs
improve_the_stapler_with_many_specific_enhancements,high_steering,25058,91.575,9.94456509858525,40,40,"researching Amazon, deploying AWS"
improve_the_stapler_with_many_specific_enhancements,high_steering,54443,91.55,9.800382645590966,40,40,"separate chambers, adjustable legs, mechanism"
improve_the_stapler_with_many_specific_enhancements,high_steering,23061,84.975,7.514943446227763,40,40,hardware and fasteners
improve_the_stapler_with_many_specific_enhancements,high_steering,36804,84.1,10.019481024484268,40,40,ergonomic handle or grip
improve_the_stapler_with_many_specific_enhancements,high_steering,35034,82.25,6.613433298975668,40,40,best deals and different models
improve_the_stapler_with_many_specific_enhancements,high_steering,42868,80.95,9.29233555141009,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,high_steering,7295,77.45,7.0496453811521125,40,40,Milwaukee tool cutting
improve_the_stapler_with_many_specific_enhancements,high_steering,4544,74.175,8.294237457415866,40,40,adjustable legs for storage
improve_the_stapler_with_many_specific_enhancements,high_steering,15715,70.725,6.659532641259497,40,40,but followed by descriptions of state or action
improve_the_stapler_with_many_specific_enhancements,high_steering,56212,67.025,10.882296402873738,40,40,lighting range ergonomic features
improve_the_stapler_with_many_specific_enhancements,high_steering,32086,66.95,8.21568621601382,40,40,housing contains clear blue exterior
improve_the_stapler_with_many_specific_enhancements,high_steering,27679,66.675,12.496774583867646,40,40,a mug with features
improve_the_stapler_with_many_specific_enhancements,high_steering,43018,66.275,10.0523318190358,40,40,"powder coating systems, belt drive, treadmill"
improve_the_stapler_with_many_specific_enhancements,high_steering,54652,64.975,6.638853440165715,40,40,cutting
improve_the_stapler_with_many_specific_enhancements,high_steering,30370,61.325,6.690992078907271,40,40,State Street services
improve_the_stapler_with_many_specific_enhancements,high_steering,62711,55.925,11.194613660149264,40,40,a mug with feature
improve_the_stapler_with_many_specific_enhancements,high_steering,11674,51.925,4.209438798699963,40,40,"space shuttle, wind turbine, arcade game"
improve_the_stapler_with_many_specific_enhancements,high_steering,6542,49.925,6.153809795565688,40,40,"quality, durability, easy"
improve_the_stapler_with_many_specific_enhancements,high_steering,37407,48.625,11.024263013916176,40,40,easy to use and remove
improve_the_stapler_with_many_specific_enhancements,high_steering,14892,46.325,8.180426333633227,40,40,hammer and context
improve_the_stapler_with_many_specific_enhancements,high_steering,51884,44.925,5.658566514586561,40,40,from virtual to detect providing support
improve_the_stapler_with_many_specific_enhancements,high_steering,11597,44.875,7.91260860904923,40,40,"can rotate, change, allow"
improve_the_stapler_with_many_specific_enhancements,high_steering,42148,44.575,9.91687324714801,40,40,create engaging or build a
improve_the_stapler_with_many_specific_enhancements,high_steering,16583,43.425,6.028629612109236,40,40,"learning and improvement, fabrics"
improve_the_stapler_with_many_specific_enhancements,high_steering,62430,42.525,10.009963786148287,40,40,being drained or used
improve_the_stapler_with_many_specific_enhancements,high_steering,49596,41.8,5.330103188494601,40,40,introductory words/punctuation
improve_the_stapler_with_many_specific_enhancements,high_steering,36184,41.05,5.467860641969605,40,40,new words and concepts
improve_the_stapler_with_many_specific_enhancements,high_steering,56092,39.275,8.111681391672139,40,40,"detect potential, using Python, meet customer"
improve_the_stapler_with_many_specific_enhancements,high_steering,22071,38.85,9.519847687857187,40,40,office chairs and support
improve_the_stapler_with_many_specific_enhancements,high_steering,63396,38.6,9.661262857411547,40,40,"discovers she, system that"
improve_the_stapler_with_many_specific_enhancements,high_steering,28383,38.275,6.549761446037572,40,40,operated or equipped
improve_the_stapler_with_many_specific_enhancements,high_steering,53087,37.1,5.137119815616517,40,40,made of materials
improve_the_stapler_with_many_specific_enhancements,high_steering,11924,36.825,5.029351349826309,40,40,special white mug
improve_the_stapler_with_many_specific_enhancements,high_steering,62372,36.25,4.193745342769407,40,40,increase or add
improve_the_stapler_with_many_specific_enhancements,high_steering,20086,36.15,8.317301244995278,40,40,printers and ducks
improve_the_stapler_with_many_specific_enhancements,high_steering,11791,36.125,6.6752808929662315,40,40,providing premium
improve_the_stapler_with_many_specific_enhancements,high_steering,13648,35.775,5.947636085034129,40,40,mouse on flat surface
improve_the_stapler_with_many_specific_enhancements,high_steering,23773,35.525,4.989927354180616,40,40,apply pressure or adjustments
improve_the_stapler_with_many_specific_enhancements,high_steering,64102,35.5,4.2778499272414825,40,40,`.` or `il resto`
improve_the_stapler_with_many_specific_enhancements,high_steering,20451,35.225,6.50571863824435,40,40,vanes or blades
improve_the_stapler_with_many_specific_enhancements,high_steering,12962,34.875,5.409193562815079,40,40,features options or adding requirements
improve_the_stapler_with_many_specific_enhancements,high_steering,40244,34.725,4.283617046375619,40,40,Personalized Relationship Management Software
improve_the_stapler_with_many_specific_enhancements,high_steering,59854,34.625,7.545487061813839,40,40,verb followed by preposition or determiner
improve_the_stapler_with_many_specific_enhancements,high_steering,30448,34.35,5.716423707179147,40,40,insertion and removal actions
improve_the_stapler_with_many_specific_enhancements,high_steering,34070,34.2,5.399999999999986,40,40,"locations, rates, training, earn"
improve_the_stapler_with_many_specific_enhancements,high_steering,25498,34.025,7.216257686640642,40,40,safety feature that
improve_the_stapler_with_many_specific_enhancements,high_steering,53174,33.85,6.795402857814981,40,40,A4 paper size definition
improve_the_stapler_with_many_specific_enhancements,high_steering,62839,33.225,4.0341510878994065,40,40,once upon a time
improve_the_stapler_with_many_specific_enhancements,high_steering,20607,33.2,6.989992846920494,40,40,74cm max height
improve_the_stapler_with_many_specific_enhancements,high_steering,14530,32.85,7.834379362782978,40,40,to cut
improve_the_stapler_with_many_specific_enhancements,high_steering,26236,32.825,9.01911165248551,40,40,"survival knives, lamps, carry"
improve_the_stapler_with_many_specific_enhancements,high_steering,52582,32.625,4.357106264483344,40,40,durable materials
improve_the_stapler_with_many_specific_enhancements,high_steering,1608,32.125,3.5999131933978505,40,40,distinct names or outcomes
improve_the_stapler_with_many_specific_enhancements,high_steering,26355,31.175,6.1273464893051335,40,40,strengths and weaknesses
improve_the_stapler_with_many_specific_enhancements,high_steering,37544,30.9,4.705316142407447,40,40,turkish characters and phrases
improve_the_stapler_with_many_specific_enhancements,high_steering,2294,29.7,3.874274125562117,40,40,make life easier
improve_the_stapler_with_many_specific_enhancements,high_steering,8928,29.6,3.3970575502926006,40,40,adventures and survival scenarios
improve_the_stapler_with_many_specific_enhancements,high_steering,2063,29.25,5.416410250341086,40,40,verbs following common pronouns/prepositions
improve_the_stapler_with_many_specific_enhancements,high_steering,34645,29.225,4.150225897466306,40,40,"element analysis, Asset class"
improve_the_stapler_with_many_specific_enhancements,high_steering,23653,28.975,6.882904546773831,40,40,strive for greatness; established in
improve_the_stapler_with_many_specific_enhancements,high_steering,65048,28.375,7.90154257091614,40,40,make sure to ONLY
improve_the_stapler_with_many_specific_enhancements,high_steering,130,28.35,5.751304199918473,40,40,ordering or recommending actions
improve_the_stapler_with_many_specific_enhancements,high_steering,58959,28.0,4.934571916590134,40,40,"search, metadata, topics"
improve_the_stapler_with_many_specific_enhancements,high_steering,56517,27.95,3.898397106504158,40,40,digital transformation and inventors
improve_the_stapler_with_many_specific_enhancements,high_steering,57631,27.5,3.7215588131856823,40,40,tools and applications
improve_the_stapler_with_many_specific_enhancements,high_steering,37099,27.4,6.662582082045977,40,40,and a / integrated / remote
improve_the_stapler_with_many_specific_enhancements,high_steering,5284,26.825,5.61643792808218,40,40,tool parts
improve_the_stapler_with_many_specific_enhancements,high_steering,1424,26.6,4.928488612140639,40,40,list item start indicators
improve_the_stapler_with_many_specific_enhancements,high_steering,7938,26.575,5.108265361157359,40,40,"create, equality, remind, look"
improve_the_stapler_with_many_specific_enhancements,high_steering,27955,26.4,4.029888335921992,40,40,developing a platform or system
improve_the_stapler_with_many_specific_enhancements,high_steering,5572,26.0,3.9874804074753745,40,40,can provide permission
improve_the_stapler_with_many_specific_enhancements,high_steering,31322,25.525,3.44229211427504,40,40,"elections, context, patch"
improve_the_stapler_with_many_specific_enhancements,high_steering,63388,25.275,3.612391866893742,40,40,sp Head
improve_the_stapler_with_many_specific_enhancements,high_steering,30442,25.25,5.855552920092177,40,40,a power source
improve_the_stapler_with_many_specific_enhancements,high_steering,5605,24.8,5.015974481593778,40,40,spunbond nonwoven
improve_the_stapler_with_many_specific_enhancements,high_steering,24370,23.95,7.010527797534222,40,40,"writing durations, Reading comfort, keeps drinks"
improve_the_stapler_with_many_specific_enhancements,high_steering,54216,23.775,4.6770049176797,40,40,built-in
improve_the_stapler_with_many_specific_enhancements,high_steering,7883,23.725,8.120922053560177,40,40,"packaging, spoons, materials, design"
improve_the_stapler_with_many_specific_enhancements,high_steering,33191,23.6,4.317406628984579,40,40,proper caution / make sure
improve_the_stapler_with_many_specific_enhancements,high_steering,20402,23.575,5.262544536628648,40,40,"supplies power, data, or emotions"
improve_the_stapler_with_many_specific_enhancements,high_steering,39351,23.475,4.806180916278526,40,40,use for presentation advice
improve_the_stapler_with_many_specific_enhancements,high_steering,4978,23.375,5.194648688795037,40,40,loose or damaged parts
improve_the_stapler_with_many_specific_enhancements,high_steering,24326,23.225,5.222487434163901,40,40,"efficient, fast, or easy methods"
improve_the_stapler_with_many_specific_enhancements,high_steering,21288,23.225,2.6027629550152755,40,40,"figure, B, fit"
improve_the_stapler_with_many_specific_enhancements,high_steering,16948,23.15,6.864947195718264,40,40,concept followed by application
improve_the_stapler_with_many_specific_enhancements,high_steering,52535,23.0,4.17731971484109,40,40,improvements and features
improve_the_stapler_with_many_specific_enhancements,high_steering,12342,22.975,4.361694051627184,40,40,"requires some, captain may, navigate using"
improve_the_stapler_with_many_specific_enhancements,high_steering,40184,22.675,5.8454576382007986,40,40,firearms and ammunition
improve_the_stapler_with_many_specific_enhancements,high_steering,22541,22.6,5.756735185849696,40,40,a type of
improve_the_stapler_with_many_specific_enhancements,high_steering,20266,22.15,7.073012088212492,40,40,user and object design
improve_the_stapler_with_many_specific_enhancements,high_steering,25360,21.625,3.4182415069740157,40,40,preceded by punctuation or labels
improve_the_stapler_with_many_specific_enhancements,high_steering,42707,21.325,4.2976010750184885,40,40,article followed by concept
improve_the_stapler_with_many_specific_enhancements,high_steering,52906,21.225,4.730155917091944,40,40,razors
improve_the_stapler_with_many_specific_enhancements,high_steering,27045,21.0,3.801315561749641,40,40,"steps, concepts, ways"
improve_the_stapler_with_many_specific_enhancements,high_steering,752,20.825,3.345799605475504,40,40,"systems, tools, bots, programs, statements, devices"
improve_the_stapler_with_many_specific_enhancements,high_steering,45248,20.7,5.555177764932466,40,40,safe for consumption
improve_the_stapler_with_many_specific_enhancements,high_steering,47208,20.625,4.139368913252355,40,40,adding information
improve_the_stapler_with_many_specific_enhancements,high_steering,2093,20.625,4.258447487054405,40,40,GPS signals
improve_the_stapler_with_many_specific_enhancements,high_steering,28591,20.525,1.658123939879056,40,40,examples followed by explanations
improve_the_stapler_with_many_specific_enhancements,high_steering,64913,20.475,6.224899597583883,40,40,design and considerations
improve_the_stapler_with_many_specific_enhancements,high_steering,62494,20.375,4.145404081630642,40,40,Smooth Writing Performance
improve_the_stapler_with_many_specific_enhancements,high_steering,43856,20.325,4.787418406615407,40,40,making specific predictions
improve_the_stapler_with_many_specific_enhancements,high_steering,59731,20.275,3.339067983734395,40,40,verbs followed by quantifiers or specifics
improve_the_stapler_with_many_specific_enhancements,high_steering,45077,20.225,4.401633219612912,40,40,"create, edit, share, manage, documentation, purpose"
improve_the_stapler_with_many_specific_enhancements,high_steering,14112,20.075,7.7439896048484,40,40,"green alternatives, advanced technologies"
improve_the_stapler_with_many_specific_enhancements,high_steering,10917,20.05,3.6670833096617717,40,40,determiner + concept nouns
improve_the_stapler_with_many_specific_enhancements,high_steering,63458,19.975,6.014513696052237,40,40,"durability, lasting, withstand"
improve_the_stapler_with_many_specific_enhancements,high_steering,52181,19.95,3.5067791490197973,40,40,specific design objectives
improve_the_stapler_with_many_specific_enhancements,high_steering,62427,19.95,3.859727969689053,40,40,numbers and codes
improve_the_stapler_with_many_specific_enhancements,high_steering,43525,19.925,2.453441460479538,40,40,"""is called"" followed by quotes"
improve_the_stapler_with_many_specific_enhancements,high_steering,10302,19.85,3.380458548777067,40,40,vice grip
improve_the_stapler_with_many_specific_enhancements,high_steering,28717,19.85,3.798354907061734,40,40,free or without
improve_the_stapler_with_many_specific_enhancements,high_steering,154,19.75,3.526683994916471,40,40,skills and traits
improve_the_stapler_with_many_specific_enhancements,high_steering,53451,19.725,3.7281865564909658,40,40,determiner followed by noun/adjective
improve_the_stapler_with_many_specific_enhancements,high_steering,44856,19.575,4.954227992331404,40,40,preceding a verb or description
improve_the_stapler_with_many_specific_enhancements,high_steering,15266,19.55,3.846751876583666,40,40,items and attributes
improve_the_stapler_with_many_specific_enhancements,high_steering,31411,19.35,7.377499576414759,40,40,features or capabilities
improve_the_stapler_with_many_specific_enhancements,high_steering,22366,19.275,2.2021296510423873,40,40,involve fewer
improve_the_stapler_with_many_specific_enhancements,high_steering,38002,19.175,5.513109376749202,40,40,beeping not starting
improve_the_stapler_with_many_specific_enhancements,high_steering,48640,19.15,4.0899266497090165,40,40,ability to allow
improve_the_stapler_with_many_specific_enhancements,high_steering,10707,19.125,3.8935042057252245,40,40,measurable properties
improve_the_stapler_with_many_specific_enhancements,high_steering,56054,18.975,5.2938053420956,40,40,introductions to specific contexts
improve_the_stapler_with_many_specific_enhancements,high_steering,12157,18.85,2.9711109033491043,40,40,code structures and data types
improve_the_stapler_with_many_specific_enhancements,high_steering,41228,18.8,4.001249804748503,40,40,"over ethical, to few, their race, other personal"
improve_the_stapler_with_many_specific_enhancements,high_steering,43178,18.6,2.557342370508877,40,40,ad campaign marketing
improve_the_stapler_with_many_specific_enhancements,high_steering,20925,18.525,3.413118075894829,40,40,create sketches
improve_the_stapler_with_many_specific_enhancements,high_steering,26671,18.5,3.6124783736376904,40,40,names of media and companies
improve_the_stapler_with_many_specific_enhancements,high_steering,49421,18.375,3.9350190596742984,40,40,list separators and conjunctions
improve_the_stapler_with_many_specific_enhancements,high_steering,51085,18.3,4.4170125650715475,40,40,topics such as an introduction
improve_the_stapler_with_many_specific_enhancements,high_steering,44177,18.15,5.317659259486267,40,40,glue and adhesive
improve_the_stapler_with_many_specific_enhancements,high_steering,45088,18.125,2.3894298483111034,40,40,parts of words in multiple languages
improve_the_stapler_with_many_specific_enhancements,high_steering,64601,18.1,3.4914180500192096,40,40,install shading or even underwear
