dataset_kind,dose_id,dose_rank,input_strengths,feature_indices,source_run,summary_scope,task,condition,reward,rank,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,3,5107,4.2328125,0.2691811585043714,40,40,result in outcomes
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,4,19310,4.073828125,0.2230051405788856,40,40,rejected or denied
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,5,29461,4.059765625,0.0170761664019163,40,40,better financial offers
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,6,60228,4.05390625,0.4835798665212276,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,7,14161,4.00078125,0.004878904685972,40,40,significant impact or contribution
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,8,36182,3.999609375,0.002439452343168,40,40,linking words after punctuation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,9,24356,3.9515625,0.0097578093724902,40,40,explaining a reason
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,70,10,238,3.890625,0.0,40,40,accept and its forms
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,1,5107,4.671875,0.358013726168425,40,40,result in outcomes
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,2,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,3,50689,4.46875,0.0,40,40,maximum limit payoff
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,4,29461,4.053125,0.0143205490468312,40,40,better financial offers
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,5,36182,4.03125,0.0,40,40,linking words after punctuation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,6,14161,4.0,0.0,40,40,significant impact or contribution
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,7,24356,3.984375,0.0,40,40,explaining a reason
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,8,238,3.890625,0.0,40,40,accept and its forms
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,9,45326,3.703125,0.0,40,40,equal opportunity and representation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,75,10,27146,3.696875,2.420172788898553,28,40,both parties' interests
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,1,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,2,50689,4.45,0.0249999999999886,40,40,maximum limit payoff
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,3,5107,4.3171875,0.2995398489245608,40,40,result in outcomes
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,4,19310,4.103515625,0.199935521222429,40,40,rejected or denied
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,5,29461,4.01484375,0.0376218722745319,40,40,better financial offers
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,6,36182,3.996875,0.0062499999999261,40,40,linking words after punctuation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,7,14161,3.99375,0.0187500000000151,40,40,significant impact or contribution
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,8,24356,3.953125,0.03125,40,40,explaining a reason
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,9,238,3.90625,0.0,40,40,accept and its forms
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,80,10,60228,3.82890625,0.592421931664576,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,1,5107,5.92890625,0.2825480030427342,40,40,result in outcomes
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,2,27146,5.32578125,0.8535566530470791,39,40,both parties' interests
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,3,26699,4.59375,0.0,40,40,making a choice
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,4,3578,4.47679443359375,0.7055118990108589,40,40,presence of any
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,5,52111,4.45234375,1.267802669345053,37,40,relatively followed by description
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,6,50689,4.44375,0.0187500000001098,40,40,maximum limit payoff
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,7,14161,4.0609375,0.0097578093724902,40,40,significant impact or contribution
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,8,36182,4.028125,0.0093749999998181,40,40,linking words after punctuation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,9,24356,3.9796875,0.0140625000000429,40,40,explaining a reason
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,85,10,238,3.90625,0.0,40,40,accept and its forms
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,1,5107,6.0546875,0.0249511240978669,40,40,result in outcomes
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,2,27146,5.5015625,0.0097578093723081,40,40,both parties' interests
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,3,52111,4.71875,0.0,40,40,relatively followed by description
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,4,26699,4.59375,0.0,40,40,making a choice
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,5,3578,4.5734375,0.0237479439900169,40,40,presence of any
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,6,50689,4.4578125,0.0237479439898673,40,40,maximum limit payoff
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,7,14161,4.06171875,0.0048789046867002,40,40,significant impact or contribution
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,8,36182,4.00546875,0.0118739719948214,40,40,linking words after punctuation
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,9,238,3.921875,0.0,40,40,accept and its forms
ultimatum,altruism_01,1,0.1,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_01,condition_reward,ultimatum_response,dose_altruism_01,90,10,24356,3.921875,0.0,40,40,explaining a reason
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,1,60228,5.96875,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,2,31084,4.753125,3.487840205180708,26,40,willing to
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,3,40158,4.65625,0.0,40,40,low X
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,4,26699,4.34375,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,5,58448,4.21875,0.0,40,40,such a
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,6,5546,4.11328125,0.4778766460784485,40,40,fair distribution
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,7,58909,4.0625,0.0,40,40,fair and
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,8,20797,4.03125,0.0,40,40,expressing apparent states or perceptions
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,9,29461,3.87421875,0.07590196570867,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,10,10,50689,3.7125,0.0298106000443069,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,1,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,2,40158,4.38125,1.0100858564993385,38,40,low X
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,3,26699,4.34375,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,4,20797,4.0625,0.0,40,40,expressing apparent states or perceptions
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,5,58909,4.03125,0.0,40,40,fair and
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,6,29461,3.990625,0.2010349200076903,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,7,24356,3.765625,0.0,40,40,explaining a reason
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,8,59579,3.7328125,2.1552188431151835,30,40,cooperation and cooperative
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,9,5546,3.680859375,0.2743708957373874,40,40,fair distribution
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,15,10,50689,3.5421875,0.126707093329467,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,1,11391,6.40625,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,3,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,4,50689,4.5625,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,5,19310,4.25,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,6,29461,3.953125,0.0,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,7,45326,3.921875,0.0,40,40,equal opportunity and representation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,8,36182,3.921875,0.0,40,40,linking words after punctuation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,9,5546,3.796875,0.0,40,40,fair distribution
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,20,10,238,3.765625,0.0,40,40,accept and its forms
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,2,60228,5.96875,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,3,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,4,50689,4.53125,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,6,29461,3.9375,0.0,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,25,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,3,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,4,50689,4.5625,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,5,19310,4.28125,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,6,29461,3.953125,0.0,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,7,36182,3.9375,0.0,40,40,linking words after punctuation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,8,45326,3.875,0.0,40,40,equal opportunity and representation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,9,24356,3.8125,0.0,40,40,explaining a reason
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,30,10,238,3.796875,0.0,40,40,accept and its forms
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,2,60228,5.625,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,3,2291,5.341015625,2.60667887939298,40,40,rather than
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,4,42888,4.87890625,2.439474235547168,32,40,rational and logical reasoning
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,5,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,6,28802,4.5984375,0.3609375000000002,40,40,contrast conjunctions like while or although
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,7,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,8,19310,4.25,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,9,53638,4.134375,1.3781249999999978,36,40,total quantities
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,35,10,20484,4.11328125,1.371634508747114,36,40,providing...with
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,1,11391,6.375,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,2,60228,6.03125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,3,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,4,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,5,19310,4.25,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,6,2291,4.103564453125,3.405366709213714,40,40,rather than
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,7,28802,4.100390625,0.6102046385662204,40,40,contrast conjunctions like while or although
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,8,36182,3.96875,0.0,40,40,linking words after punctuation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,9,29461,3.953125,0.0,40,40,better financial offers
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,40,10,238,3.84375,0.0,40,40,accept and its forms
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,1,60228,8.8125,0.0,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,2,11391,6.375,0.0,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,3,42888,5.46875,0.0,40,40,rational and logical reasoning
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,4,28802,4.65625,0.0,40,40,contrast conjunctions like while or although
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,5,20484,4.625,0.0,40,40,providing...with
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,6,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,7,50689,4.59375,0.0,40,40,maximum limit payoff
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,8,53638,4.53125,0.0,40,40,total quantities
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,9,24592,4.375,0.0,40,40,maximize benefits or outcomes
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,45,10,19310,4.25,0.0,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,1,11391,6.149365234375,1.3957590539820697,40,40,if ... were statements
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,2,26699,4.625,0.0,40,40,making a choice
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,3,60228,4.2625,0.3697417806726716,40,40,"artificial intelligence, such as, due to"
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,4,19310,4.22265625,0.491340416893864,40,40,rejected or denied
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,5,36182,3.984375,0.0,40,40,linking words after punctuation
ultimatum,altruism_02,2,0.2,31935,runs/open_sae_dose_sweeps/full/ultimatum/altruism_02,condition_reward,ultimatum_response,dose_altruism_02,50,6,24356,3.9375,0.0,40,40,explaining a reason
